Year,Sex,Age Group,Race or Ethnicity,Selected Cause of Death,Deaths
2012,M,65-74,White Non Hispanic,CLRD,531
2012,M,65-74,White Non Hispanic,All Other Causes,2095
2012,M,65-74,White Non Hispanic,Diseases of the Heart,2454
2012,M,65-74,White Non Hispanic,Malignant Neoplasms,3420
2012,M,65-74,White Non Hispanic,Total,9212
2012,M,75-84,Black Non Hispanic,AIDS,8
2012,M,75-84,Black Non Hispanic,Diabetes Mellitus,16
2012,M,75-84,Black Non Hispanic,Accidents,22
2012,M,75-84,Black Non Hispanic,CLRD,63
2012,M,75-84,Black Non Hispanic,Cerebrovascular Disease,76
2012,M,75-84,Black Non Hispanic,Pneumonia,76
2012,M,75-84,Black Non Hispanic,All Other Causes,468
2012,M,75-84,Black Non Hispanic,Malignant Neoplasms,491
2012,M,75-84,Black Non Hispanic,Diseases of the Heart,623
2012,M,75-84,Black Non Hispanic,Total,1843
2012,M,75-84,Hispanic,AIDS,3
2012,M,75-84,Hispanic,Diabetes Mellitus,9
2012,M,75-84,Hispanic,Accidents,22
2012,M,75-84,Hispanic,CLRD,43
2012,M,75-84,Hispanic,Cerebrovascular Disease,50
2012,M,75-84,Hispanic,Pneumonia,78
2012,M,75-84,Hispanic,Malignant Neoplasms,301
2012,M,75-84,Hispanic,All Other Causes,334
2012,M,75-84,Hispanic,Diseases of the Heart,425
2012,M,75-84,Hispanic,Total,1265
2012,M,75-84,Not Stated,Diabetes Mellitus,1
2012,M,75-84,Not Stated,Accidents,2
2012,M,75-84,Not Stated,Pneumonia,3
2012,M,75-84,Not Stated,CLRD,4
2012,M,75-84,Not Stated,Cerebrovascular Disease,8
2012,M,75-84,Not Stated,All Other Causes,17
2012,M,75-84,Not Stated,Malignant Neoplasms,19
2012,M,75-84,Not Stated,Diseases of the Heart,36
2012,M,75-84,Not Stated,Total,90
2012,M,75-84,Other Non Hispanic,Diabetes Mellitus,3
2012,M,75-84,Other Non Hispanic,Accidents,14
2012,M,75-84,Other Non Hispanic,Cerebrovascular Disease,23
2012,M,75-84,Other Non Hispanic,Pneumonia,23
2012,M,75-84,Other Non Hispanic,CLRD,24
2012,M,75-84,Other Non Hispanic,All Other Causes,129
2012,M,75-84,Other Non Hispanic,Diseases of the Heart,157
2012,M,75-84,Other Non Hispanic,Malignant Neoplasms,201
2012,M,75-84,Other Non Hispanic,Total,574
2012,M,75-84,White Non Hispanic,AIDS,3
2012,M,75-84,White Non Hispanic,Diabetes Mellitus,77
2012,M,75-84,White Non Hispanic,Accidents,307
2012,M,75-84,White Non Hispanic,Pneumonia,430
2012,M,75-84,White Non Hispanic,Cerebrovascular Disease,586
2012,M,75-84,White Non Hispanic,CLRD,911
2012,M,75-84,White Non Hispanic,All Other Causes,3715
2012,M,75-84,White Non Hispanic,Malignant Neoplasms,3952
2012,M,75-84,White Non Hispanic,Diseases of the Heart,4200
2012,M,75-84,White Non Hispanic,Total,14181
2012,M,85+,Black Non Hispanic,Accidents,5
2012,M,85+,Black Non Hispanic,Diabetes Mellitus,6
2012,M,85+,Black Non Hispanic,Cerebrovascular Disease,48
2012,M,85+,Black Non Hispanic,CLRD,55
2012,M,85+,Black Non Hispanic,Pneumonia,84
2012,M,85+,Black Non Hispanic,Malignant Neoplasms,250
2012,M,85+,Black Non Hispanic,All Other Causes,326
2012,M,85+,Black Non Hispanic,Diseases of the Heart,484
2012,M,85+,Black Non Hispanic,Total,1258
2012,M,85+,Hispanic,Diabetes Mellitus,6
2012,M,85+,Hispanic,Accidents,17
2012,M,85+,Hispanic,Cerebrovascular Disease,33
2012,M,85+,Hispanic,CLRD,35
2012,M,85+,Hispanic,Pneumonia,55
2012,M,85+,Hispanic,Malignant Neoplasms,145
2012,M,85+,Hispanic,All Other Causes,246
2012,M,85+,Hispanic,Diseases of the Heart,310
2012,M,85+,Hispanic,Total,847
2012,M,85+,Not Stated,Diabetes Mellitus,1
2012,M,85+,Not Stated,Cerebrovascular Disease,2
2012,M,85+,Not Stated,Pneumonia,2
2012,M,85+,Not Stated,CLRD,4
2012,M,85+,Not Stated,Malignant Neoplasms,12
2012,M,85+,Not Stated,All Other Causes,13
2012,M,85+,Not Stated,Diseases of the Heart,35
2012,M,85+,Not Stated,Total,69
2012,M,85+,Other Non Hispanic,Diabetes Mellitus,2
2012,M,85+,Other Non Hispanic,Accidents,12
2012,M,85+,Other Non Hispanic,CLRD,23
2012,M,85+,Other Non Hispanic,Cerebrovascular Disease,24
2012,M,85+,Other Non Hispanic,Pneumonia,35
2012,M,85+,Other Non Hispanic,Malignant Neoplasms,89
2012,M,85+,Other Non Hispanic,All Other Causes,138
2012,M,85+,Other Non Hispanic,Diseases of the Heart,165
2012,M,85+,Other Non Hispanic,Total,488
2012,M,85+,White Non Hispanic,Diabetes Mellitus,67
2012,M,85+,White Non Hispanic,Accidents,359
2012,M,85+,White Non Hispanic,Cerebrovascular Disease,661
2012,M,85+,White Non Hispanic,Pneumonia,691
2012,M,85+,White Non Hispanic,CLRD,755
2012,M,85+,White Non Hispanic,Malignant Neoplasms,2453
2012,M,85+,White Non Hispanic,All Other Causes,4819
2012,M,85+,White Non Hispanic,Diseases of the Heart,6196
2012,M,85+,White Non Hispanic,Total,16001
2012,M,<1,Black Non Hispanic,Pneumonia,2
2012,M,<1,Black Non Hispanic,Diseases of the Heart,4
2012,M,<1,Black Non Hispanic,Accidents,8
2012,M,<1,Black Non Hispanic,All Other Causes,169
2012,M,<1,Black Non Hispanic,Total,183
2012,M,<1,Hispanic,Cerebrovascular Disease,2
2012,M,<1,Hispanic,Diseases of the Heart,3
2012,M,<1,Hispanic,Accidents,4
2012,M,<1,Hispanic,All Other Causes,134
2012,M,<1,Hispanic,Total,143
2012,M,<1,Not Stated,Accidents,1
2012,M,<1,Not Stated,Pneumonia,1
2012,M,<1,Not Stated,All Other Causes,25
2012,M,<1,Not Stated,Total,27
2012,M,<1,Other Non Hispanic,Accidents,1
2012,M,<1,Other Non Hispanic,All Other Causes,42
2012,M,<1,Other Non Hispanic,Total,43
2012,M,<1,White Non Hispanic,Malignant Neoplasms,1
2012,M,<1,White Non Hispanic,Cerebrovascular Disease,2
2012,M,<1,White Non Hispanic,Diseases of the Heart,2
2012,M,<1,White Non Hispanic,Pneumonia,2
2012,M,<1,White Non Hispanic,Accidents,10
2012,M,<1,White Non Hispanic,All Other Causes,240
2012,M,<1,White Non Hispanic,Total,257
2013,F,1-9,Black Non Hispanic,CLRD,1
2013,F,1-9,Black Non Hispanic,Cerebrovascular Disease,1
2013,F,1-9,Black Non Hispanic,Diseases of the Heart,1
2013,F,1-9,Black Non Hispanic,Malignant Neoplasms,4
2013,F,1-9,Black Non Hispanic,Accidents,6
2013,F,1-9,Black Non Hispanic,All Other Causes,19
2013,F,1-9,Black Non Hispanic,Total,32
2013,F,1-9,Hispanic,Cerebrovascular Disease,1
2013,F,1-9,Hispanic,Accidents,5
2013,F,1-9,Hispanic,Malignant Neoplasms,7
2013,F,1-9,Hispanic,All Other Causes,18
2013,F,1-9,Hispanic,Total,31
2013,F,1-9,Not Stated,Malignant Neoplasms,1
2013,F,1-9,Not Stated,All Other Causes,2
2013,F,1-9,Not Stated,Total,3
2013,F,1-9,Other Non Hispanic,Diseases of the Heart,1
2013,F,1-9,Other Non Hispanic,Malignant Neoplasms,1
2013,F,1-9,Other Non Hispanic,Pneumonia,2
2013,F,1-9,Other Non Hispanic,Accidents,3
2013,F,1-9,Other Non Hispanic,All Other Causes,7
2013,F,1-9,Other Non Hispanic,Total,14
2013,F,1-9,White Non Hispanic,Cerebrovascular Disease,2
2013,F,1-9,White Non Hispanic,Diseases of the Heart,5
2013,F,1-9,White Non Hispanic,Malignant Neoplasms,7
2013,F,1-9,White Non Hispanic,Accidents,15
2013,F,1-9,White Non Hispanic,All Other Causes,30
2013,F,1-9,White Non Hispanic,Total,59
2013,F,10-19,Black Non Hispanic,Malignant Neoplasms,1
2013,F,10-19,Black Non Hispanic,Diseases of the Heart,3
2013,F,10-19,Black Non Hispanic,Pneumonia,3
2013,F,10-19,Black Non Hispanic,CLRD,5
2013,F,10-19,Black Non Hispanic,Accidents,6
2013,F,10-19,Black Non Hispanic,All Other Causes,22
2013,F,10-19,Black Non Hispanic,Total,40
2013,F,10-19,Hispanic,CLRD,1
2013,F,10-19,Hispanic,Pneumonia,1
2013,F,10-19,Hispanic,Diseases of the Heart,3
2013,F,10-19,Hispanic,Malignant Neoplasms,3
2013,F,10-19,Hispanic,Accidents,7
2013,F,10-19,Hispanic,All Other Causes,23
2013,F,10-19,Hispanic,Total,38
2013,F,10-19,Not Stated,Accidents,1
2013,F,10-19,Not Stated,All Other Causes,2
2013,F,10-19,Not Stated,Total,3
2013,F,10-19,Other Non Hispanic,Diseases of the Heart,1
2013,F,10-19,Other Non Hispanic,Accidents,4
2013,F,10-19,Other Non Hispanic,All Other Causes,4
2013,F,10-19,Other Non Hispanic,Malignant Neoplasms,4
2013,F,10-19,Other Non Hispanic,Total,13
2013,F,10-19,White Non Hispanic,Cerebrovascular Disease,1
2013,F,10-19,White Non Hispanic,Diabetes Mellitus,1
2013,F,10-19,White Non Hispanic,Pneumonia,2
2013,F,10-19,White Non Hispanic,Diseases of the Heart,6
2013,F,10-19,White Non Hispanic,Malignant Neoplasms,14
2013,F,10-19,White Non Hispanic,All Other Causes,29
2013,F,10-19,White Non Hispanic,Accidents,36
2013,F,10-19,White Non Hispanic,Total,89
2013,F,20-24,Black Non Hispanic,AIDS,1
2013,F,20-24,Black Non Hispanic,Cerebrovascular Disease,1
2013,F,20-24,Black Non Hispanic,Pneumonia,2
2013,F,20-24,Black Non Hispanic,Malignant Neoplasms,3
2013,F,20-24,Black Non Hispanic,CLRD,4
2013,F,20-24,Black Non Hispanic,Diseases of the Heart,6
2013,F,20-24,Black Non Hispanic,Accidents,11
2013,F,20-24,Black Non Hispanic,All Other Causes,27
2013,F,20-24,Black Non Hispanic,Total,55
2013,F,20-24,Hispanic,CLRD,1
2013,F,20-24,Hispanic,Cerebrovascular Disease,1
2013,F,20-24,Hispanic,Diseases of the Heart,1
2013,F,20-24,Hispanic,Pneumonia,1
2013,F,20-24,Hispanic,Malignant Neoplasms,3
2013,F,20-24,Hispanic,Accidents,12
2013,F,20-24,Hispanic,All Other Causes,18
2013,F,20-24,Hispanic,Total,37
2013,F,20-24,Not Stated,All Other Causes,1
2013,F,20-24,Not Stated,Malignant Neoplasms,1
2013,F,20-24,Not Stated,Total,2
2013,F,20-24,Other Non Hispanic,All Other Causes,2
2013,F,20-24,Other Non Hispanic,Malignant Neoplasms,2
2013,F,20-24,Other Non Hispanic,Total,4
2013,F,20-24,White Non Hispanic,AIDS,1
2013,F,20-24,White Non Hispanic,Diabetes Mellitus,1
2013,F,20-24,White Non Hispanic,Pneumonia,2
2013,F,20-24,White Non Hispanic,Diseases of the Heart,5
2013,F,20-24,White Non Hispanic,Malignant Neoplasms,11
2013,F,20-24,White Non Hispanic,All Other Causes,51
2013,F,20-24,White Non Hispanic,Accidents,54
2013,F,20-24,White Non Hispanic,Total,125
2013,F,25-34,Black Non Hispanic,AIDS,2
2013,F,25-34,Black Non Hispanic,Diabetes Mellitus,2
2013,F,25-34,Black Non Hispanic,Pneumonia,2
2013,F,25-34,Black Non Hispanic,CLRD,4
2013,F,25-34,Black Non Hispanic,Cerebrovascular Disease,5
2013,F,25-34,Black Non Hispanic,Accidents,16
2013,F,25-34,Black Non Hispanic,Diseases of the Heart,19
2013,F,25-34,Black Non Hispanic,Malignant Neoplasms,23
2013,F,25-34,Black Non Hispanic,All Other Causes,91
2013,F,25-34,Black Non Hispanic,Total,164
2013,F,25-34,Hispanic,AIDS,1
2013,F,25-34,Hispanic,CLRD,1
2013,F,25-34,Hispanic,Diabetes Mellitus,1
2013,F,25-34,Hispanic,Pneumonia,3
2013,F,25-34,Hispanic,Cerebrovascular Disease,5
2013,F,25-34,Hispanic,Diseases of the Heart,6
2013,F,25-34,Hispanic,Malignant Neoplasms,22
2013,F,25-34,Hispanic,Accidents,25
2013,F,25-34,Hispanic,All Other Causes,40
2013,F,25-34,Hispanic,Total,104
2013,F,25-34,Not Stated,Diabetes Mellitus,1
2013,F,25-34,Not Stated,All Other Causes,2
2013,F,25-34,Not Stated,Total,3
2013,F,25-34,Other Non Hispanic,AIDS,1
2013,F,25-34,Other Non Hispanic,Cerebrovascular Disease,1
2013,F,25-34,Other Non Hispanic,Diabetes Mellitus,1
2013,F,25-34,Other Non Hispanic,Pneumonia,1
2013,F,25-34,Other Non Hispanic,Diseases of the Heart,2
2013,F,25-34,Other Non Hispanic,Accidents,3
2013,F,25-34,Other Non Hispanic,Malignant Neoplasms,11
2013,F,25-34,Other Non Hispanic,All Other Causes,14
2013,F,25-34,Other Non Hispanic,Total,34
2013,F,25-34,White Non Hispanic,AIDS,2
2013,F,25-34,White Non Hispanic,Diabetes Mellitus,3
2013,F,25-34,White Non Hispanic,CLRD,5
2013,F,25-34,White Non Hispanic,Cerebrovascular Disease,5
2013,F,25-34,White Non Hispanic,Pneumonia,5
2013,F,25-34,White Non Hispanic,Diseases of the Heart,22
2013,F,25-34,White Non Hispanic,Malignant Neoplasms,47
2013,F,25-34,White Non Hispanic,Accidents,100
2013,F,25-34,White Non Hispanic,All Other Causes,138
2013,F,25-34,White Non Hispanic,Total,327
2013,F,35-44,Black Non Hispanic,Diabetes Mellitus,2
2013,F,35-44,Black Non Hispanic,Pneumonia,3
2013,F,35-44,Black Non Hispanic,CLRD,7
2013,F,35-44,Black Non Hispanic,Cerebrovascular Disease,12
2013,F,35-44,Black Non Hispanic,AIDS,16
2013,F,35-44,Black Non Hispanic,Accidents,17
2013,F,35-44,Black Non Hispanic,Diseases of the Heart,65
2013,F,35-44,Black Non Hispanic,Malignant Neoplasms,73
2013,F,35-44,Black Non Hispanic,All Other Causes,132
2013,F,35-44,Black Non Hispanic,Total,327
2013,F,35-44,Hispanic,Pneumonia,1
2013,F,35-44,Hispanic,Diabetes Mellitus,2
2013,F,35-44,Hispanic,CLRD,7
2013,F,35-44,Hispanic,Cerebrovascular Disease,8
2013,F,35-44,Hispanic,AIDS,11
2013,F,35-44,Hispanic,Diseases of the Heart,18
2013,F,35-44,Hispanic,Accidents,19
2013,F,35-44,Hispanic,All Other Causes,62
2013,F,35-44,Hispanic,Malignant Neoplasms,64
2013,F,35-44,Hispanic,Total,192
2013,F,35-44,Not Stated,Accidents,1
2013,F,35-44,Not Stated,All Other Causes,1
2013,F,35-44,Not Stated,Cerebrovascular Disease,1
2013,F,35-44,Not Stated,Malignant Neoplasms,4
2013,F,35-44,Not Stated,Total,7
2013,F,35-44,Other Non Hispanic,AIDS,1
2013,F,35-44,Other Non Hispanic,Accidents,3
2013,F,35-44,Other Non Hispanic,Cerebrovascular Disease,6
2013,F,35-44,Other Non Hispanic,Diseases of the Heart,8
2013,F,35-44,Other Non Hispanic,All Other Causes,24
2013,F,35-44,Other Non Hispanic,Malignant Neoplasms,33
2013,F,35-44,Other Non Hispanic,Total,75
2013,F,35-44,White Non Hispanic,CLRD,4
2013,F,35-44,White Non Hispanic,Pneumonia,5
2013,F,35-44,White Non Hispanic,AIDS,7
2013,F,35-44,White Non Hispanic,Diabetes Mellitus,7
2013,F,35-44,White Non Hispanic,Cerebrovascular Disease,13
2013,F,35-44,White Non Hispanic,Diseases of the Heart,58
2013,F,35-44,White Non Hispanic,Accidents,110
2013,F,35-44,White Non Hispanic,Malignant Neoplasms,195
2013,F,35-44,White Non Hispanic,All Other Causes,235
2013,F,35-44,White Non Hispanic,Total,634
2013,F,45-54,Black Non Hispanic,Diabetes Mellitus,6
2013,F,45-54,Black Non Hispanic,Pneumonia,21
2013,F,45-54,Black Non Hispanic,CLRD,22
2013,F,45-54,Black Non Hispanic,AIDS,37
2013,F,45-54,Black Non Hispanic,Cerebrovascular Disease,42
2013,F,45-54,Black Non Hispanic,Accidents,52
2013,F,45-54,Black Non Hispanic,Diseases of the Heart,188
2013,F,45-54,Black Non Hispanic,All Other Causes,277
2013,F,45-54,Black Non Hispanic,Malignant Neoplasms,294
2013,F,45-54,Black Non Hispanic,Total,939
2013,F,45-54,Hispanic,CLRD,7
2013,F,45-54,Hispanic,Pneumonia,7
2013,F,45-54,Hispanic,AIDS,21
2013,F,45-54,Hispanic,Cerebrovascular Disease,21
2013,F,45-54,Hispanic,Accidents,26
2013,F,45-54,Hispanic,Diseases of the Heart,66
2013,F,45-54,Hispanic,All Other Causes,140
2013,F,45-54,Hispanic,Malignant Neoplasms,152
2013,F,45-54,Hispanic,Total,440
2013,F,45-54,Not Stated,Cerebrovascular Disease,1
2013,F,45-54,Not Stated,Accidents,2
2013,F,45-54,Not Stated,CLRD,3
2013,F,45-54,Not Stated,Diseases of the Heart,3
2013,F,45-54,Not Stated,All Other Causes,14
2013,F,45-54,Not Stated,Malignant Neoplasms,18
2013,F,45-54,Not Stated,Total,41
2013,F,45-54,Other Non Hispanic,CLRD,1
2013,F,45-54,Other Non Hispanic,Accidents,4
2013,F,45-54,Other Non Hispanic,Cerebrovascular Disease,4
2013,F,45-54,Other Non Hispanic,Pneumonia,5
2013,F,45-54,Other Non Hispanic,Diseases of the Heart,9
2013,F,45-54,Other Non Hispanic,All Other Causes,38
2013,F,45-54,Other Non Hispanic,Malignant Neoplasms,77
2013,F,45-54,Other Non Hispanic,Total,138
2013,F,45-54,White Non Hispanic,Diabetes Mellitus,7
2013,F,45-54,White Non Hispanic,AIDS,10
2013,F,45-54,White Non Hispanic,Pneumonia,34
2013,F,45-54,White Non Hispanic,Cerebrovascular Disease,51
2013,F,45-54,White Non Hispanic,CLRD,61
2013,F,45-54,White Non Hispanic,Accidents,188
2013,F,45-54,White Non Hispanic,Diseases of the Heart,267
2013,F,45-54,White Non Hispanic,All Other Causes,583
2013,F,45-54,White Non Hispanic,Malignant Neoplasms,832
2013,F,45-54,White Non Hispanic,Total,2033
2013,F,55-64,Black Non Hispanic,Diabetes Mellitus,17
2013,F,55-64,Black Non Hispanic,Pneumonia,32
2013,F,55-64,Black Non Hispanic,Accidents,34
2013,F,55-64,Black Non Hispanic,Cerebrovascular Disease,43
2013,F,55-64,Black Non Hispanic,AIDS,45
2013,F,55-64,Black Non Hispanic,CLRD,74
2013,F,55-64,Black Non Hispanic,Diseases of the Heart,389
2013,F,55-64,Black Non Hispanic,All Other Causes,411
2013,F,55-64,Black Non Hispanic,Malignant Neoplasms,558
2013,F,55-64,Black Non Hispanic,Total,1603
2013,F,55-64,Hispanic,Diabetes Mellitus,8
2013,F,55-64,Hispanic,Pneumonia,11
2013,F,55-64,Hispanic,AIDS,12
2013,F,55-64,Hispanic,Cerebrovascular Disease,25
2013,F,55-64,Hispanic,Accidents,26
2013,F,55-64,Hispanic,CLRD,31
2013,F,55-64,Hispanic,Diseases of the Heart,111
2013,F,55-64,Hispanic,All Other Causes,176
2013,F,55-64,Hispanic,Malignant Neoplasms,262
2013,F,55-64,Hispanic,Total,662
2013,F,55-64,Not Stated,CLRD,2
2013,F,55-64,Not Stated,Cerebrovascular Disease,2
2013,F,55-64,Not Stated,Pneumonia,2
2013,F,55-64,Not Stated,Accidents,4
2013,F,55-64,Not Stated,Diseases of the Heart,14
2013,F,55-64,Not Stated,All Other Causes,21
2013,F,55-64,Not Stated,Malignant Neoplasms,30
2013,F,55-64,Not Stated,Total,75
2013,F,55-64,Other Non Hispanic,Diabetes Mellitus,1
2013,F,55-64,Other Non Hispanic,CLRD,2
2013,F,55-64,Other Non Hispanic,Accidents,7
2013,F,55-64,Other Non Hispanic,Pneumonia,9
2013,F,55-64,Other Non Hispanic,Cerebrovascular Disease,15
2013,F,55-64,Other Non Hispanic,Diseases of the Heart,42
2013,F,55-64,Other Non Hispanic,All Other Causes,52
2013,F,55-64,Other Non Hispanic,Malignant Neoplasms,131
2013,F,55-64,Other Non Hispanic,Total,259
2013,F,55-64,White Non Hispanic,AIDS,11
2013,F,55-64,White Non Hispanic,Diabetes Mellitus,21
2013,F,55-64,White Non Hispanic,Pneumonia,66
2013,F,55-64,White Non Hispanic,Cerebrovascular Disease,94
2013,F,55-64,White Non Hispanic,Accidents,165
2013,F,55-64,White Non Hispanic,CLRD,250
2013,F,55-64,White Non Hispanic,Diseases of the Heart,634
2013,F,55-64,White Non Hispanic,All Other Causes,1092
2013,F,55-64,White Non Hispanic,Malignant Neoplasms,2015
2013,F,55-64,White Non Hispanic,Total,4348
2013,F,65-74,Black Non Hispanic,AIDS,10
2013,F,65-74,Black Non Hispanic,Diabetes Mellitus,18
2013,F,65-74,Black Non Hispanic,Accidents,24
2013,F,65-74,Black Non Hispanic,Pneumonia,58
2013,F,65-74,Black Non Hispanic,Cerebrovascular Disease,62
2013,F,65-74,Black Non Hispanic,CLRD,83
2013,F,65-74,Black Non Hispanic,All Other Causes,471
2013,F,65-74,Black Non Hispanic,Diseases of the Heart,518
2013,F,65-74,Black Non Hispanic,Malignant Neoplasms,634
2013,F,65-74,Black Non Hispanic,Total,1878
2013,F,65-74,Hispanic,AIDS,5
2013,F,65-74,Hispanic,Accidents,14
2013,F,65-74,Hispanic,Diabetes Mellitus,18
2013,F,65-74,Hispanic,CLRD,37
2013,F,65-74,Hispanic,Pneumonia,39
2013,F,65-74,Hispanic,Cerebrovascular Disease,49
2013,F,65-74,Hispanic,Diseases of the Heart,221
2013,F,65-74,Hispanic,All Other Causes,265
2013,F,65-74,Hispanic,Malignant Neoplasms,341
2013,F,65-74,Hispanic,Total,989
2013,F,65-74,Not Stated,AIDS,1
2013,F,65-74,Not Stated,CLRD,2
2013,F,65-74,Not Stated,Cerebrovascular Disease,4
2013,F,65-74,Not Stated,Pneumonia,4
2013,F,65-74,Not Stated,All Other Causes,21
2013,F,65-74,Not Stated,Diseases of the Heart,24
2013,F,65-74,Not Stated,Malignant Neoplasms,32
2013,F,65-74,Not Stated,Total,88
2013,F,65-74,Other Non Hispanic,Diabetes Mellitus,1
2013,F,65-74,Other Non Hispanic,CLRD,5
2013,F,65-74,Other Non Hispanic,Accidents,7
2013,F,65-74,Other Non Hispanic,Pneumonia,13
2013,F,65-74,Other Non Hispanic,Cerebrovascular Disease,19
2013,F,65-74,Other Non Hispanic,All Other Causes,72
2013,F,65-74,Other Non Hispanic,Diseases of the Heart,74
2013,F,65-74,Other Non Hispanic,Malignant Neoplasms,126
2013,F,65-74,Other Non Hispanic,Total,317
2013,F,65-74,White Non Hispanic,AIDS,6
2013,F,65-74,White Non Hispanic,Diabetes Mellitus,44
2013,F,65-74,White Non Hispanic,Accidents,126
2013,F,65-74,White Non Hispanic,Pneumonia,135
2013,F,65-74,White Non Hispanic,Cerebrovascular Disease,240
2013,F,65-74,White Non Hispanic,CLRD,622
2013,F,65-74,White Non Hispanic,Diseases of the Heart,1467
2013,F,65-74,White Non Hispanic,All Other Causes,1793
2013,F,65-74,White Non Hispanic,Malignant Neoplasms,3061
2013,F,65-74,White Non Hispanic,Total,7494
2013,F,75-84,Black Non Hispanic,AIDS,1
2013,F,75-84,Black Non Hispanic,Accidents,18
2013,F,75-84,Black Non Hispanic,Diabetes Mellitus,30
2013,F,75-84,Black Non Hispanic,Pneumonia,76
2013,F,75-84,Black Non Hispanic,CLRD,78
2013,F,75-84,Black Non Hispanic,Cerebrovascular Disease,120
2013,F,75-84,Black Non Hispanic,Malignant Neoplasms,548
2013,F,75-84,Black Non Hispanic,All Other Causes,634
2013,F,75-84,Black Non Hispanic,Diseases of the Heart,802
2013,F,75-84,Black Non Hispanic,Total,2307
2013,F,75-84,Hispanic,AIDS,1
2013,F,75-84,Hispanic,Diabetes Mellitus,12
2013,F,75-84,Hispanic,Accidents,13
2013,F,75-84,Hispanic,CLRD,59
2013,F,75-84,Hispanic,Pneumonia,74
2013,F,75-84,Hispanic,Cerebrovascular Disease,85
2013,F,75-84,Hispanic,Malignant Neoplasms,345
2013,F,75-84,Hispanic,All Other Causes,432
2013,F,75-84,Hispanic,Diseases of the Heart,448
2013,F,75-84,Hispanic,Total,1469
2013,F,75-84,Not Stated,Diabetes Mellitus,1
2013,F,75-84,Not Stated,CLRD,2
2013,F,75-84,Not Stated,Accidents,3
2013,F,75-84,Not Stated,Pneumonia,7
2013,F,75-84,Not Stated,Cerebrovascular Disease,8
2013,F,75-84,Not Stated,Malignant Neoplasms,32
2013,F,75-84,Not Stated,All Other Causes,33
2013,F,75-84,Not Stated,Diseases of the Heart,51
2013,F,75-84,Not Stated,Total,137
2013,F,75-84,Other Non Hispanic,Diabetes Mellitus,2
2013,F,75-84,Other Non Hispanic,Accidents,9
2013,F,75-84,Other Non Hispanic,CLRD,9
2013,F,75-84,Other Non Hispanic,Pneumonia,19
2013,F,75-84,Other Non Hispanic,Cerebrovascular Disease,38
2013,F,75-84,Other Non Hispanic,Malignant Neoplasms,135
2013,F,75-84,Other Non Hispanic,All Other Causes,145
2013,F,75-84,Other Non Hispanic,Diseases of the Heart,148
2013,F,75-84,Other Non Hispanic,Total,505
2013,F,75-84,White Non Hispanic,AIDS,1
2013,F,75-84,White Non Hispanic,Diabetes Mellitus,59
2013,F,75-84,White Non Hispanic,Accidents,240
2013,F,75-84,White Non Hispanic,Pneumonia,377
2013,F,75-84,White Non Hispanic,Cerebrovascular Disease,670
